image_path,captions
481732592_b50194cb89.jpg,"['several', 'people', 'standing', 'and', 'sitting', 'outside', 'on', 'the', 'sidewalk']"
1337792872_d01a390b33.jpg,"['a', 'girls', 'walks', 'down', 'the', 'road', 'holding', 'a', 'teddy', 'bear']"
1337792872_d01a390b33.jpg,"['a', 'little', 'girl', 'holding', 'on', 'to', 'a', 'toy', 'is', 'running', 'down', 'a', 'lane']"
1337792872_d01a390b33.jpg,"['a', 'little', 'girl', 'in', 'a', 'denim', 'dress', 'runs', 'down', 'a', 'path']"
1337792872_d01a390b33.jpg,"['a', 'young', 'girl', 'wearing', 'a', 'blue', 'dress', 'runs', 'down', 'a', 'gravel', 'road', 'with', 'a', 'teddy', 'bear']"
1337792872_d01a390b33.jpg,"['the', 'little', 'girl', 'is', 'wearing', 'a', 'denim', 'dress', 'and', 'holding', 'a', 'brown', 'teddy', 'bear']"
3610836023_3a972b10b0.jpg,"['a', 'man', 'in', 'a', 'grey', 't', 'shirt', 'is', 'sitting', 'on', 'a', 'rock', 'in', 'front', 'of', 'a', 'waterfall']"
3610836023_3a972b10b0.jpg,"['a', 'man', 'in', 'grey', 'sits', 'and', 'watches', 'a', 'waterfall', 'from', 'a', 'rock']"
3610836023_3a972b10b0.jpg,"['a', 'man', 'sits', 'watching', 'a', 'waterfall']"
3610836023_3a972b10b0.jpg,"['a', 'person', 'sitting', 'on', 'a', 'rock', 'beside', 'a', 'waterfall']"
3610836023_3a972b10b0.jpg,"['a', 'woman', 'sits', 'staring', 'at', 'a', 'waterfall']"
3293642024_e136b74a55.jpg,"['a', 'body', 'boarder', 'with', 'yellow', 'flippers', 'gets', 'thrown', 'around', 'by', 'a', 'wave']"
3293642024_e136b74a55.jpg,"['a', 'man', 'boogie', 'boarding', 'sails', 'over', 'the', 'wave']"
3293642024_e136b74a55.jpg,"['a', 'man', 'wearing', 'a', 'blue', 'wetsuit', 'is', 'wakeboarding', 'through', 'a', 'big', 'wave']"
3293642024_e136b74a55.jpg,"['a', 'surfer', 'in', 'blue', 'surfs', 'a', 'wave']"
3293642024_e136b74a55.jpg,"['the', 'man', 'is', 'tossed', 'from', 'his', 'boogie', 'board', 'by', 'a', 'large', 'wave']"
635444010_bd81c89ab7.jpg,"['a', 'large', 'woman', 'with', 'a', 'pink', 'feather', 'boa', 'strolls', 'down', 'the', 'sidewalk']"
635444010_bd81c89ab7.jpg,"['a', 'woman', 'in', 'a', 'blue', 'dress', 'a', 'cowboy', 'hat', 'and', 'a', 'pink', 'boa', 'walks', 'down', 'the', 'street']"
635444010_bd81c89ab7.jpg,"['a', 'woman', 'in', 'a', 'pink', 'scarf', 'walking', 'down', 'the', 'street']"
635444010_bd81c89ab7.jpg,"['a', 'woman', 'with', 'a', 'pink', 'boa', 'walks', 'down', 'a', 'sidewalk']"
635444010_bd81c89ab7.jpg,"['the', 'woman', 'has', 'a', 'pink', 'feathery', 'scarf']"
2603125422_659391f961.jpg,"['a', 'car', 'is', 'parked', 'in', 'a', 'graffiti', 'filled', 'street']"
2603125422_659391f961.jpg,"['a', 'graffiti', 'defaced', 'wall', 'serves', 'as', 'the', 'gathering', 'of', 'a', 'few', 'people', 'nearby', 'a', 'car']"
2603125422_659391f961.jpg,"['four', 'people', 'huddle', 'against', 'a', 'wall']"
2603125422_659391f961.jpg,"['some', 'adults', 'stand', 'by', 'a', 'wall', 'covered', 'in', 'art', 'graffiti', 'at', 'night']"
2603125422_659391f961.jpg,"['two', 'people', 'talk', 'to', 'a', 'street', 'person', 'in', 'front', 'of', 'wall', 'of', 'graffiti']"
2441313372_6a1d59582b.jpg,"['a', 'boy', 'sleeps', 'in', 'a', 'hospital', 'bed', 'while', 'wearing', 'a', 'cast', 'on', 'his', 'arm']"
2441313372_6a1d59582b.jpg,"['a', 'boy', 'wearing', 'an', 'arm', 'cast', 'lying', 'in', 'a', 'hospital', 'bed']"
2441313372_6a1d59582b.jpg,"['a', 'boy', 'with', 'an', 'injured', 'right', 'arm', 'and', 'wearing', 'blue', 'shorts', 'is', 'lying', 'on', 'a', 'bed', 'with', 'a', 'towel']"
2441313372_6a1d59582b.jpg,"['a', 'young', 'boy', 'with', 'a', 'broken', 'arm', 'sleeping', 'in', 'a', 'hospital', 'bed']"
2441313372_6a1d59582b.jpg,"['a', 'young', 'boy', 'with', 'a', 'cast', 'on', 'his', 'arm', 'is', 'lying', 'on', 'a', 'hospital', 'bed']"
263216826_acf868049c.jpg,"['a', 'couple', 'sits', 'atop', 'a', 'mountain', 'looking', 'down', 'at', 'the', 'scenery']"
263216826_acf868049c.jpg,"['a', 'couple', 'sitting', 'on', 'a', 'rock', 'overlooking', 'a', 'valley', 'filled', 'with', 'trees']"
263216826_acf868049c.jpg,"['a', 'man', 'and', 'a', 'woman', 'in', 'an', 'orange', 'shirt', 'are', 'sitting', 'on', 'a', 'rock', 'and', 'looking', 'at', 'the', 'view', 'of', 'the', 'trees', 'and', 'the', 'hills']"
263216826_acf868049c.jpg,"['the', 'couple', 'is', 'sitting', 'on', 'a', 'rock', 'overlooking', 'a', 'valley']"
263216826_acf868049c.jpg,"['two', 'people', 'sitting', 'on', 'a', 'rock', 'overlooking', 'a', 'forest']"
3015891201_2c1a9e5cd7.jpg,"['a', 'blond', 'girl', 'with', 'a', 'poster', 'poses', 'with', 'a', 'black', 'haired', 'girl']"
3015891201_2c1a9e5cd7.jpg,"['two', 'costumed', 'women', 'holding', 'a', 'poster', 'entitled', 'prom', 'night']"
3015891201_2c1a9e5cd7.jpg,"['two', 'girls', 'holding', 'up', 'a', 'scary', 'movie', 'flyer']"
3015891201_2c1a9e5cd7.jpg,"['two', 'women', 'hold', 'a', 'promotional', 'poster', 'from', 'a', 'movie']"
3015891201_2c1a9e5cd7.jpg,"['two', 'women', 'hold', 'up', 'a', 'flyer', 'for', 'the', 'movie', 'prom', 'night']"
2831656774_36982aafdb.jpg,"['a', 'dog', 'jumps', 'over', 'a', 'very', 'high', 'barrier', 'at', 'a', 'competition']"
2831656774_36982aafdb.jpg,"['a', 'woman', 'leads', 'a', 'dog', 'to', 'jump', 'a', 'tall', 'hurdle', 'in', 'a', 'competition']"
2831656774_36982aafdb.jpg,"['lady', 'in', 'blue', 'top', 'and', 'dark', 'pants', 'astride', 'a', 'white', 'and', 'brown', 'dog', 'leaping', 'a', 'hurdle']"
2831656774_36982aafdb.jpg,"['the', 'dog', 'jumps', 'over', 'the', 'high', 'jump', 'bars', 'in', 'a', 'dog', 'show', 'as', 'the', 'owner', 'looks', 'on']"
2831656774_36982aafdb.jpg,"['the', 'woman', 'is', 'guiding', 'a', 'brown', 'and', 'white', 'dog', 'over', 'a', 'tall', 'white', 'fence', 'on', 'an', 'obstacle', 'course']"
1026685415_0431cbf574.jpg,"['a', 'black', 'dog', 'carries', 'a', 'green', 'toy', 'in', 'his', 'mouth', 'as', 'he', 'walks', 'through', 'the', 'grass']"
1026685415_0431cbf574.jpg,"['a', 'black', 'dog', 'carrying', 'something', 'through', 'the', 'grass']"
1026685415_0431cbf574.jpg,"['a', 'black', 'dog', 'has', 'a', 'blue', 'toy', 'in', 'its', 'mouth']"
1026685415_0431cbf574.jpg,"['a', 'dog', 'in', 'grass', 'with', 'a', 'blue', 'item', 'in', 'his', 'mouth']"
1026685415_0431cbf574.jpg,"['a', 'wet', 'black', 'dog', 'is', 'carrying', 'a', 'green', 'toy', 'through', 'the', 'grass']"
269986132_91b71e8aaa.jpg,"['a', 'group', 'of', 'soccer', 'players', 'after', 'a', 'ball']"
269986132_91b71e8aaa.jpg,"['a', 'soccer', 'game', 'between', 'the', 'red', 'team', 'and', 'the', 'blue', 'team']"
269986132_91b71e8aaa.jpg,"['a', 'soccer', 'game', 'is', 'in', 'progress']"
269986132_91b71e8aaa.jpg,"['soccer', 'game', 'with', 'teams', 'in', 'red', 'and', 'blue']"
269986132_91b71e8aaa.jpg,"['two', 'teams', 'of', 'soccer', 'players', 'playing', 'a', 'game', 'on', 'a', 'field']"
241346580_b3c035d65c.jpg,"['a', 'group', 'of', 'men', 'play', 'a', 'college', 'football', 'game']"
241346580_b3c035d65c.jpg,"['a', 'red', 'team', 'and', 'a', 'white', 'team', 'are', 'playing', 'football']"
241346580_b3c035d65c.jpg,"['football', 'players', 'avoiding', 'a', 'fumble']"
241346580_b3c035d65c.jpg,"['the', 'football', 'player', 'in', 'red', 'is', 'running', 'with', 'the', 'all', 'towards', 'the', 'player', 'in', 'white']"
241346580_b3c035d65c.jpg,"['the', 'football', 'players', 'are', 'wearing', 'red', 'and', 'white', 'and', 'the', 'crowd', 'is', 'also', 'wearing', 'red', 'and', 'white']"
2857372127_d86639002c.jpg,"['a', 'man', 'and', 'a', 'woman', 'in', 'hats', 'near', 'a', 'flight', 'of', 'stairs']"
2857372127_d86639002c.jpg,"['a', 'man', 'in', 'a', 'brown', 'hat', 'and', 'bow', 'tie', 'with', 'a', 'woman', 'in', 'a', 'red', 'flower', 'hat']"
2857372127_d86639002c.jpg,"['a', 'man', 'wearing', 'a', 'gray', 'hat', 'stands', 'with', 'a', 'woman', 'wearing', 'a', 'red', 'hat']"
2857372127_d86639002c.jpg,"['a', 'man', 'with', 'facial', 'hair', 'and', 'a', 'hat', 'stands', 'next', 'to', 'a', 'woman', 'in', 'a', 'red', 'hat', 'in', 'front', 'of', 'a', 'staircase']"
2857372127_d86639002c.jpg,"['the', 'man', 'and', 'woman', 'are', 'outside', 'and', 'something', 'is', 'drawing', 'their', 'attention']"
2968135512_51fbb56e3e.jpg,"['a', 'boy', 'in', 'a', 'white', 't', 'shirt', 'does', 'skateboard', 'tricks']"
2968135512_51fbb56e3e.jpg,"['a', 'boy', 'in', 't', 'shirt', 'jeans', 'and', 'knit', 'cap', 'jumps', 'up', 'with', 'his', 'skating', 'board', 'arms', 'flung', 'out']"
2968135512_51fbb56e3e.jpg,"['a', 'man', 'performs', 'a', 'skateboarding', 'trick', 'on', 'a', 'cement', 'monument', 'in', 'a', 'city', 'park']"
2968135512_51fbb56e3e.jpg,"['a', 'skateboarder', 'is', 'airborne', 'in', 'a', 'city', 'green', 'space']"
2968135512_51fbb56e3e.jpg,"['young', 'skateboarder', 'doing', 'a', 'trick', 'in', 'the', 'park']"
2222498879_9e82a100ab.jpg,"['a', 'black', 'and', 'brown', 'dog', 'running', 'in', 'a', 'field']"
2222498879_9e82a100ab.jpg,"['a', 'brown', 'and', 'black', 'dog', 'running', 'across', 'a', 'grassy', 'field']"
2222498879_9e82a100ab.jpg,"['a', 'dog', 'jogs', 'through', 'the', 'grass']"
2222498879_9e82a100ab.jpg,"['a', 'tan', 'and', 'black', 'dog', 'walks', 'happily', 'through', 'a', 'field']"
2222498879_9e82a100ab.jpg,"['the', 'large', 'brown', 'dog', 'is', 'walking', 'through', 'the', 'green', 'grass']"
2451285022_59255e7fd9.jpg,"['a', 'man', 'holds', 'his', 'brown', 'dog', 'back', 'from', 'jumping', 'in', 'the', 'water']"
2451285022_59255e7fd9.jpg,"['a', 'man', 'in', 'a', 'white', 'shirt', 'is', 'leaning', 'over', 'a', 'brown', 'dog', 'in', 'an', 'orange', 'collar']"
2451285022_59255e7fd9.jpg,"['a', 'man', 'is', 'crouching', 'down', 'holding', 'on', 'to', 'his', 'large', 'brown', 'dog']"
2451285022_59255e7fd9.jpg,"['a', 'man', 'standing', 'behind', 'a', 'black', 'dog', 'with', 'a', 'red', 'collar']"
2451285022_59255e7fd9.jpg,"['the', 'man', 'wearing', 'a', 'tan', 'hat', 'and', 'white', 'shirt', 'holds', 'his', 'brown', 'dog', 'which', 'is', 'wearing', 'an', 'orange', 'collar']"
2056930414_d2b0f1395a.jpg,"['a', 'child', 'plays', 'a', 'red', 'toy', 'guitar', 'and', 'sings', 'into', 'multicolored', 'plastic', 'microphone']"
2056930414_d2b0f1395a.jpg,"['a', 'little', 'boy', 'is', 'playing', 'with', 'a', 'toy', 'guitar', 'and', 'microphone']"
2056930414_d2b0f1395a.jpg,"['a', 'little', 'boy', 'plays', 'a', 'toy', 'guitar', 'while', 'singing', 'into', 'a', 'toy', 'microphone']"
2056930414_d2b0f1395a.jpg,"['a', 'little', 'boy', 'with', 'toy', 'microphone', 'and', 'guitar', 'pretends', 'to', 'play', 'music']"
2056930414_d2b0f1395a.jpg,"['the', 'child', 'has', 'a', 'small', 'red', 'guitar', 'and', 'toy', 'microphone']"
248646530_03c6284759.jpg,"['a', 'boy', 'enjoys', 'puddle', 'jumping', 'on', 'the', 'big', 'yellow', 'dot']"
248646530_03c6284759.jpg,"['a', 'boy', 'is', 'jumping', 'on', 'yellow', 'spots', 'that', 'are', 'painted', 'on', 'the', 'floor', 'of', 'a', 'water', 'fountain']"
248646530_03c6284759.jpg,"['a', 'person', 'in', 'the', 'air', 'above', 'a', 'water', 'spout', 'in', 'the', 'blue', 'and', 'yellow', 'floor']"
248646530_03c6284759.jpg,"['a', 'small', 'child', 'is', 'chasing', 'water', 'squirts', 'in', 'a', 'fountain']"
248646530_03c6284759.jpg,"['young', 'child', 'jumping', 'in', 'the', 'air']"
3368569524_a9df2fc312.jpg,"['a', 'girl', 'defends', 'the', 'basketball', 'from', 'another', 'player']"
3368569524_a9df2fc312.jpg,"['a', 'girl', 'playing', 'basketball', 'attempts', 'a', 'shot', 'while', 'another', 'girl', 'aggresively', 'defends', 'her']"
3368569524_a9df2fc312.jpg,"['girls', 'participating', 'in', 'a', 'basketball', 'game', 'in', 'front', 'of', 'a', 'crowd']"
3368569524_a9df2fc312.jpg,"['the', 'female', 'basket', 'player', 'in', 'red', 'is', 'challenging', 'the', 'player', 'in', 'white', 'for', 'the', 'ball']"
3368569524_a9df2fc312.jpg,"['the', 'opposing', 'basketball', 'player', 'is', 'making', 'a', 'hook', 'shot', 'over', 'the', 'defender']"
318070878_92ead85868.jpg,"['a', 'girl', 'in', 'colorful', 'clothes', 'on', 'the', 'beach']"
318070878_92ead85868.jpg,"['a', 'girl', 'in', 'gold', 'and', 'purple', 'is', 'holding', 'a', 'rainbow', 'afghan']"
318070878_92ead85868.jpg,"['a', 'girl', 'with', 'colorful', 'clothes', 'is', 'holding', 'colorful', 'scarfs']"
318070878_92ead85868.jpg,"['a', 'young', 'woman', 'carries', 'a', 'lot', 'of', 'colorful', 'scarves', 'on', 'the', 'beach']"
318070878_92ead85868.jpg,"['woman', 'walking', 'on', 'the', 'beach', 'selling', 'woven', 'items']"
3025438110_40af7e6a80.jpg,"['a', 'boy', 'is', 'jumping', 'over', 'a', 'large', 'hole', 'in', 'the', 'ground']"
3025438110_40af7e6a80.jpg,"['a', 'person', 'jumping', 'into', 'a', 'hole']"
3025438110_40af7e6a80.jpg,"['a', 'wmoan', 'is', 'jumping', 'off', 'land', 'and', 'into', 'a', 'ditch']"
3025438110_40af7e6a80.jpg,"['a', 'young', 'boy', 'jumps', 'in', 'the', 'air', 'on', 'a', 'pathway', 'under', 'construction', 'in', 'the', 'hills']"
3025438110_40af7e6a80.jpg,"['the', 'little', 'kids', 'is', 'jumping', 'off', 'a', 'ledge', 'and', 'into', 'the', 'dirt', 'below', 'it']"
2607099736_8681f601d9.jpg,"['a', 'gymnast', 'is', 'bending', 'over', 'on', 'a', 'yellow', 'mat', 'on', 'the', 'grass']"
2607099736_8681f601d9.jpg,"['a', 'wrestler', 'jumping', 'and', 'pointing', 'at', 'the', 'mat']"
2607099736_8681f601d9.jpg,"['a', 'young', 'wrestler', 'being', 'thrown', 'to', 'the', 'yellow', 'mat']"
2607099736_8681f601d9.jpg,"['the', 'person', 'in', 'the', 'blue', 'shorts', 'is', 'wearing', 'black', 'shoes', 'with', 'white', 'stripes']"
2607099736_8681f601d9.jpg,"['wrestler', 'jumping', 'in', 'the', 'air']"
527288854_f26127b770.jpg,"['a', 'climber', 'in', 'a', 'yellow', 'hard', 'hat', 'is', 'seen', 'mid', 'climb', 'from', 'above']"
527288854_f26127b770.jpg,"['a', 'person', 'wearing', 'a', 'yellow', 'helmet', 'attempts', 'to', 'climb', 'a', 'rock']"
527288854_f26127b770.jpg,"['a', 'woman', 'works', 'hard', 'to', 'maintain', 'a', 'fingerhold', 'as', 'she', 'climbs', 'a', 'rock', 'face']"
527288854_f26127b770.jpg,"['man', 'straining', 'to', 'climb', 'cliff', 'face']"
527288854_f26127b770.jpg,"['the', 'gal', 'in', 'the', 'yellow', 'hardhat', 'is', 'rock', 'climbing', 'up', 'the', 'steep', 'rock']"
2456615908_59cdac6605.jpg,"['a', 'black', 'dog', 'carries', 'a', 'bird', 'in', 'its', 'mouth', 'as', 'it', 'jumps', 'over', 'a', 'fence']"
2456615908_59cdac6605.jpg,"['a', 'black', 'dog', 'jumping', 'a', 'wire', 'fence', 'with', 'a', 'dead', 'bird', 'in', 'his', 'mouth']"
2456615908_59cdac6605.jpg,"['a', 'dog', 'holding', 'a', 'bird', 'in', 'its', 'mouth', 'jumping', 'a', 'fence']"
2456615908_59cdac6605.jpg,"['a', 'dog', 'trying', 'to', 'jump', 'a', 'wire', 'fence', 'with', 'something', 'in', 'his', 'mouth']"
2456615908_59cdac6605.jpg,"['the', 'black', 'dog', 'is', 'jumping', 'over', 'a', 'fence', 'with', 'a', 'bird', 'in', 'its', 'mouth']"
42637986_135a9786a6.jpg,"['silhouette', 'of', 'two', 'people', 'sitting', 'on', 'a', 'dock', 'at', 'sunset']"
42637986_135a9786a6.jpg,"['two', 'people', 'are', 'sitting', 'on', 'a', 'wooden', 'dock', 'on', 'a', 'lake', 'at', 'sunset']"
42637986_135a9786a6.jpg,"['two', 'people', 'sit', 'on', 'a', 'dock', 'with', 'a', 'sunset', 'in', 'the', 'background']"
42637986_135a9786a6.jpg,"['two', 'people', 'sit', 'on', 'the', 'pier', 'together', 'and', 'look', 'out', 'at', 'the', 'ocean']"
42637986_135a9786a6.jpg,"['two', 'people', 'sitting', 'on', 'a', 'dock', 'under', 'a', 'lamp', 'post', 'with', 'clouds', 'in', 'the', 'sky', 'beyond', 'them']"
3717845800_ab45e255b8.jpg,"['four', 'rugby', 'players', 'on', 'the', 'ground', 'with', 'two', 'standing', 'behind', 'them']"
3717845800_ab45e255b8.jpg,"['members', 'of', 'two', 'soccer', 'teams', 'struggle', 'on', 'the', 'field', 'to', 'get', 'the', 'ball']"
3717845800_ab45e255b8.jpg,"['soccer', 'players', 'on', 'the', 'ground', 'fighting', 'for', 'the', 'ball']"
3717845800_ab45e255b8.jpg,"['the', 'rugby', 'players', 'in', 'red', 'are', 'wrestling', 'the', 'player', 'in', 'yellow', 'to', 'the', 'ground']"
3717845800_ab45e255b8.jpg,"['three', 'members', 'of', 'the', 'red', 'team', 'are', 'in', 'the', 'grass', 'with', 'a', 'member', 'of', 'the', 'yellow', 'team']"
3371266735_43150bce52.jpg,"['four', 'spectators', 'watch', 'three', 'competition', 'skiers', 'pass', 'by']"
3371266735_43150bce52.jpg,"['men', 'skiing']"
3371266735_43150bce52.jpg,"['skiiers', 'race', 'in', 'the', 'snow']"
3371266735_43150bce52.jpg,"['three', 'skiers', 'are', 'coming', 'over', 'and', 'down', 'a', 'hill', 'while', 'spectators', 'are', 'watching']"
3371266735_43150bce52.jpg,"['two', 'men', 'nordic', 'ski', 'racing', 'while', 'others', 'watch', 'from', 'behind']"
529101401_ab1f6b1206.jpg,"['a', 'boy', 'jump', 'kicks', 'off', 'a', 'dock', 'into', 'a', 'lake']"
529101401_ab1f6b1206.jpg,"['a', 'little', 'boy', 'jumping', 'off', 'of', 'a', 'dock', 'into', 'a', 'lake']"
529101401_ab1f6b1206.jpg,"['a', 'young', 'boy', 'is', 'leaping', 'off', 'a', 'pier', 'into', 'the', 'water', 'his', 'leg', 'thrust', 'out']"
529101401_ab1f6b1206.jpg,"['a', 'young', 'boy', 'jumps', 'off', 'of', 'a', 'wooden', 'dock', 'and', 'into', 'the', 'water']"
529101401_ab1f6b1206.jpg,"['the', 'boy', 'wearing', 'swimming', 'trunks', 'is', 'jumping', 'off', 'a', 'pier', 'into', 'a', 'lake']"
3675742996_02ccef16a3.jpg,"['a', 'child', 'in', 'a', 'flower', 'print', 'dress', 'is', 'in', 'a', 'field', 'of', 'flowers']"
3675742996_02ccef16a3.jpg,"['a', 'little', 'blond', 'girl', 'in', 'a', 'flowery', 'dress', 'among', 'white', 'flowers']"
3675742996_02ccef16a3.jpg,"['a', 'young', 'blonde', 'girl', 'picking', 'flowers', 'in', 'a', 'grassy', 'field']"
3675742996_02ccef16a3.jpg,"['a', 'young', 'girl', 'in', 'a', 'field', 'of', 'white', 'flowers']"
3675742996_02ccef16a3.jpg,"['the', 'blonde', 'little', 'girl', 'picks', 'flowers', 'in', 'a', 'field', 'wearing', 'a', 'white', 'dress', 'with', 'flowers', 'on', 'it']"
2212472643_80238475b5.jpg,"['a', 'baby', 'in', 'campflauge', 'crawls', 'on', 'a', 'clean', 'hardwood', 'floor']"
2212472643_80238475b5.jpg,"['a', 'small', 'boy', 'wearing', 'pajamas', 'crawls', 'across', 'the', 'floor']"
2212472643_80238475b5.jpg,"['a', 'young', 'child', 'is', 'on', 'all', 'fours', 'inside']"
2212472643_80238475b5.jpg,"['boy', 'in', 'camouflage', 'crawls', 'on', 'floor']"
2212472643_80238475b5.jpg,"['little', 'boy', 'in', 'cami', 'crawling', 'on', 'brown', 'floor']"
510791586_3913ade6a7.jpg,"['a', 'girl', 'wading', 'through', 'water', 'in', 'a', 'lake']"
510791586_3913ade6a7.jpg,"['a', 'lit', 'girl', 'splashes', 'around', 'in', 'natural', 'water']"
510791586_3913ade6a7.jpg,"['a', 'young', 'child', 'running', 'in', 'the', 'shallows', 'at', 'a', 'lake']"
510791586_3913ade6a7.jpg,"['a', 'young', 'girl', 'playing', 'in', 'the', 'water', 'with', 'others', 'watching', 'in', 'the', 'background']"
510791586_3913ade6a7.jpg,"['someone', 'is', 'splashing', 'through', 'ankle', 'high', 'sun', 'lit', 'water']"
498404951_527adba7b8.jpg,"['a', 'blonde', 'puppy', 'wearing', 'a', 'red', 'collar', 'is', 'standing', 'in', 'the', 'water']"
498404951_527adba7b8.jpg,"['a', 'furry', 'dog', 'with', 'a', 'collar', 'is', 'sitting', 'in', 'a', 'pond']"
498404951_527adba7b8.jpg,"['a', 'tan', 'dog', 'swims', 'around', 'in', 'the', 'water']"
498404951_527adba7b8.jpg,"['a', 'white', 'dog', 'with', 'long', 'hair', 'wades', 'through', 'a', 'pond', 'surrounded', 'by', 'green', 'grass']"
498404951_527adba7b8.jpg,"['white', 'dog', 'at', 'the', 'edge', 'of', 'the', 'water']"
3350614753_5624e181b3.jpg,"['people', 'are', 'walking', 'in', 'an', 'industrial', 'area']"
3350614753_5624e181b3.jpg,"['an', 'ant', 's', 'eye', 'view', 'of', 'people', 'walking', 'along', 'a', 'street']"
3350614753_5624e181b3.jpg,"['many', 'people', 'are', 'walking', 'in', 'the', 'city', 'near', 'tall', 'buildings']"
3350614753_5624e181b3.jpg,"['several', 'people', 'walking', 'on', 'a', 'busy', 'sidewalk']"
3350614753_5624e181b3.jpg,"['the', 'feet', 'of', 'a', 'group', 'of', 'pedestrians', 'in', 'an', 'urban', 'area']"
2225241766_f1e7132e3e.jpg,"['a', 'man', 'in', 'jeans', 'lying', 'down', 'on', 'a', 'pole', 'outdoors']"
2225241766_f1e7132e3e.jpg,"['a', 'man', 'in', 'jeans', 'reclines', 'while', 'another', 'watches']"
2225241766_f1e7132e3e.jpg,"['a', 'man', 'lays', 'on', 'a', 'wood', 'ramp', 'while', 'another', 'holds', 'a', 'fishing', 'pole']"
2225241766_f1e7132e3e.jpg,"['man', 'in', 'blue', 'shirt', 'and', 'jeans', 'lying', 'on', 'some', 'boards', 'with', 'a', 'man', 'fishing', 'in', 'the', 'background']"
2225241766_f1e7132e3e.jpg,"['man', 'laying', 'on', 'a', 'platform', 'outside', 'on', 'some', 'rocks']"
3211577298_14296db6fd.jpg,"['a', 'man', 'is', 'surfing', 'a', 'big', 'wave', 'on', 'a', 'white', 'surfboard']"
3211577298_14296db6fd.jpg,"['a', 'man', 'surfing', 'a', 'crashing', 'wave']"
3211577298_14296db6fd.jpg,"['a', 'man', 'surfs', 'over', 'a', 'huge', 'wave', 'in', 'the', 'ocean']"
3211577298_14296db6fd.jpg,"['an', 'african', 'american', 'man', 'is', 'jumping', 'off', 'a', 'surfboard', 'in', 'a', 'crashing', 'wave', 'in', 'the', 'ocean']"
3211577298_14296db6fd.jpg,"['a', 'surfer', 'is', 'falling', 'of', 'his', 'surfboard', 'in', 'the', 'middle', 'of', 'a', 'crashing', 'wave']"
436015762_8d0bae90c3.jpg,"['a', 'man', 'prepares', 'to', 'enter', 'the', 'red', 'building']"
436015762_8d0bae90c3.jpg,"['a', 'man', 'walking', 'around', 'the', 'corner', 'of', 'a', 'red', 'building']"
436015762_8d0bae90c3.jpg,"['a', 'man', 'walks', 'past', 'a', 'red', 'building', 'with', 'a', 'fake', 'rocket', 'attached', 'to', 'it']"
436015762_8d0bae90c3.jpg,"['a', 'man', 'walks', 'under', 'a', 'building', 'with', 'a', 'large', 'rocket', 'shaped', 'sculpture']"
436015762_8d0bae90c3.jpg,"['a', 'person', 'walking', 'by', 'a', 'red', 'building', 'with', 'a', 'jet', 'on', 'top', 'of', 'it']"
419116771_642800891d.jpg,"['a', 'group', 'of', 'dogs', 'standing', 'by', 'a', 'car']"
419116771_642800891d.jpg,"['a', 'pack', 'of', 'dogs', 'fighting', 'near', 'a', 'car', 'in', 'an', 'alley']"
419116771_642800891d.jpg,"['a', 'pack', 'of', 'dogs', 'roughhousing', 'by', 'a', 'car', 'on', 'a', 'dirty', 'street']"
419116771_642800891d.jpg,"['several', 'dogs', 'brawl', 'in', 'an', 'alley', 'near', 'a', 'silver', 'car']"
419116771_642800891d.jpg,"['three', 'dogs', 'look', 'on', 'as', 'two', 'dogs', 'attack', 'a', 'third', 'dog', 'in', 'the', 'streets']"
294549892_babb130543.jpg,"['2', 'people', 'with', 'white', 'hats', 'looking', 'over', 'the', 'mountain']"
294549892_babb130543.jpg,"['a', 'group', 'of', 'people', 'sit', 'at', 'the', 'top', 'of', 'a', 'cliff', 'and', 'look', 'over', 'the', 'side']"
294549892_babb130543.jpg,"['three', 'hikers', 'are', 'sitting', 'on', 'a', 'mountainside', 'looking', 'at', 'the', 'view', 'one', 'using', 'a', 'pair', 'of', 'binoculars']"
294549892_babb130543.jpg,"['three', 'men', 'sitting', 'on', 'a', 'hill', 'looking', 'at', 'the', 'mountains', 'and', 'sky']"
294549892_babb130543.jpg,"['three', 'people', 'sit', 'and', 'look', 'at', 'mountains']"
440737340_5af34ca9cf.jpg,"['a', 'black', 'man', 'with', 'a', 'red', 'mask', 'is', 'carrying', 'a', 'box']"
440737340_5af34ca9cf.jpg,"['a', 'man', 'in', 'a', 'domino', 'mask', 'carries', 'an', 'amplifier', 'up', 'a', 'hill']"
440737340_5af34ca9cf.jpg,"['a', 'man', 'with', 'a', 'mask', 'carrying', 'a', 'black', 'speaker']"
440737340_5af34ca9cf.jpg,"['a', 'masked', 'man', 'in', 'bright', 'clothing', 'carrying', 'a', 'large', 'box']"
440737340_5af34ca9cf.jpg,"['black', 'man', 'lifting', 'black', 'box', 'is', 'watched', 'by', 'black', 'dog']"
509241560_00e5b20562.jpg,"['a', 'group', 'of', 'children', 'are', 'playing', 'near', 'a', 'statue']"
509241560_00e5b20562.jpg,"['a', 'group', 'of', 'kids', 'play', 'on', 'a', 'colorful', 'structure']"
509241560_00e5b20562.jpg,"['four', 'children', 'playing', 'on', 'a', 'tent', 'like', 'structure']"
509241560_00e5b20562.jpg,"['four', 'middle', 'eastern', 'children', 'three', 'girls', 'and', 'one', 'boy', 'climb', 'on', 'a', 'grotto', 'with', 'a', 'pink', 'interior']"
